Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
E-Class,2025,Global,Grey,Hybrid,80236,591,1,Yes
GLA,2021,Global,Black,Petrol,51495,406,1,Yes
GLE,2022,Global,White,Petrol,68415,389,1,Yes
E-Class,2024,Global,White,Electric,81625,543,1,Yes
GLB,2021,Global,Red,Diesel,43752,173,1,Yes
C-Class,2020,Global,Silver,Petrol,59274,459,1,Yes
CLA,2020,Global,Silver,Diesel,39974,417,1,Yes
C-Class,2021,Global,Black,Petrol,57099,395,1,Yes
A-Class,2021,Global,Black,Petrol,64052,197,1,Yes
E-Class,2020,Global,Red,Petrol,87684,498,1,Yes
CLA,2023,Global,Blue,Petrol,59471,335,1,Yes
GLA,2025,Global,Grey,Diesel,73282,265,1,Yes
GLB,2021,Global,Silver,Diesel,87277,353,1,No
E-Class,2024,Global,Grey,Petrol,44302,499,1,Yes
GLA,2025,Global,White,Hybrid,59491,161,1,Yes
GLE,2022,Global,Black,Petrol,155495,326,1,Yes
E-Class,2023,Global,Brown,Petrol,40909,311,1,Yes
A-Class,2022,Global,Black,Petrol,49943,262,1,Yes
GLB,2022,Global,Black,Petrol,61878,169,1,Yes
C-Class,2022,Global,White,Petrol,57062,434,1,No
GLE,2024,Global,Grey,Petrol,161437,395,1,Yes
GLE,2022,Global,Grey,Petrol,81873,298,1,Yes
E-Class,2024,Global,White,Electric,57151,430,1,Yes
AMG A 45,2021,Global,Black,Diesel,146835,404,1,Yes
GLA,2025,Global,White,Electric,81329,363,1,Yes
E-Class,2024,Global,Black,Electric,101409,394,1,Yes
GLB,2025,Global,Grey,Electric,85164,310,1,Yes
A-Class,2024,Global,Blue,Hybrid,54659,284,1,Yes
GLA,2021,Global,Grey,Diesel,88194,309,1,Yes
E-Class,2024,Global,Red,Petrol,96714,503,1,Yes
GLE,2020,Global,Grey,Petrol,86429,462,1,Yes
GLE,2025,Global,Silver,Petrol,86744,529,1,Yes
GLE,2020,Global,Yellow,Petrol,81889,580,1,Yes
CLA,2023,Global,Grey,Petrol,56372,262,1,Yes
GLA,2024,Global,Black,Petrol,89805,401,1,Yes
GLS,2024,Global,Yellow,Petrol,353077,586,1,Yes
CLA,2024,Global,Yellow,Petrol,64837,356,1,Yes
E-Class,2025,Global,Blue,Electric,85350,307,1,Yes
CLA,2023,Global,Grey,Diesel,58210,391,1,Yes
GLB,2025,Global,White,Petrol,57760,329,1,Yes
C-Class,2021,Global,White,Petrol,87834,467,1,Yes
GLE,2022,Global,Red,Diesel,64667,296,1,Yes
A-Class,2023,Global,White,Petrol,39830,224,1,Yes
GLE,2025,Global,Yellow,Hybrid,77197,418,1,Yes
E-Class,2025,Global,Grey,Electric,70327,413,1,Yes
G-Class,2024,Global,Red,Petrol,256779,450,1,Yes
C-Class,2024,Global,Black,Petrol,41779,202,1,Yes
E-Class,2024,Global,Blue,Petrol,100161,221,1,Yes
GLC,2024,Global,Black,Petrol,73564,271,1,Yes
E-Class,2023,Global,Silver,Diesel,74559,271,1,Yes
GLA,2023,Global,Silver,Petrol,94906,359,1,Yes
S-Class,2021,Global,White,Petrol,315981,640,1,Yes
CLA,2023,Global,Blue,Petrol,73998,241,1,Yes
GLC,2021,Global,Silver,Petrol,91521,392,1,Yes
GLS,2023,Global,Black,Hybrid,278141,380,1,Yes
A-Class,2024,Global,Black,Petrol,93794,204,1,Yes
A-Class,2023,Global,White,Diesel,59014,372,1,Yes
GLC,2023,Global,Grey,Hybrid,157638,407,1,Yes
GLC,2020,Global,White,Petrol,101969,279,1,Yes
CLA,2024,Global,Blue,Petrol,43947,419,1,No
C-Class,2023,Global,Black,Petrol,56719,333,1,Yes
GLC,2022,Global,Black,Hybrid,151262,469,1,Yes
GLB,2021,Global,White,Petrol,92282,171,1,Yes
C-Class,2025,Global,Silver,Hybrid,82405,382,1,Yes
GLB,2025,Global,Black,Hybrid,97694,283,1,Yes
GLA,2020,Global,White,Diesel,85180,377,1,Yes
CLA,2022,Global,White,Diesel,92587,249,1,Yes
C-Class,2022,Global,Brown,Diesel,38614,486,1,Yes
GLC,2024,Global,White,Hybrid,147896,235,1,No
A-Class,2023,Global,Black,Hybrid,96806,386,1,Yes
E-Class,2024,Global,Black,Electric,73706,556,1,Yes
GLE,2020,Global,Grey,Petrol,96820,432,1,Yes
E-Class,2020,Global,Silver,Petrol,76042,528,1,Yes
E-Class,2021,Global,Blue,Petrol,79525,478,1,Yes
GLE,2024,Global,Blue,Electric,103100,375,1,Yes
C-Class,2021,Global,White,Petrol,74212,202,1,Yes
A-Class,2024,Global,Black,Diesel,50044,368,1,Yes
GLC,2023,Global,White,Petrol,68949,260,1,Yes
GLC,2024,Global,White,Hybrid,71498,434,1,No
A-Class,2023,Global,Silver,Petrol,53844,403,1,Yes
CLA,2024,Global,Blue,Hybrid,65314,412,1,No
GLB,2022,Global,White,Petrol,58441,255,1,Yes
GLA,2024,Global,Black,Hybrid,78929,401,1,Yes
GLS,2025,Global,White,Petrol,235274,360,1,Yes
GLE,2023,Global,Black,Petrol,123543,524,1,Yes
GLE,2024,Global,Grey,Diesel,111110,581,1,Yes
GLA,2020,Global,Blue,Diesel,68767,238,1,Yes
C-Class,2020,Global,Grey,Petrol,76587,352,1,Yes
GLA,2025,Global,White,Petrol,66435,290,1,Yes
E-Class,2021,Global,Silver,Diesel,63103,330,1,No
AMG C 63,2020,Global,White,Diesel,309289,485,1,Yes
G-Class,2020,Global,Red,Petrol,195390,435,1,Yes
C-Class,2022,Global,Silver,Petrol,71201,326,1,Yes
GLE,2022,Global,Black,Petrol,144375,406,1,Yes
GLE,2021,Global,White,Petrol,154337,268,1,Yes
E-Class,2020,Global,Black,Petrol,86049,388,1,Yes
E-Class,2024,Global,Red,Petrol,102424,223,1,Yes
A-Class,2024,Global,Black,Hybrid,64481,252,1,Yes
GLC,2025,Global,Black,Hybrid,86960,421,1,Yes
C-Class,2021,Global,Black,Petrol,42268,278,1,Yes
A-Class,2021,Global,Blue,Diesel,52939,330,1,Yes
C-Class,2020,Global,Brown,Petrol,68284,459,1,Yes
GLA,2022,Global,Green,Electric,38800,237,1,Yes
GLC,2024,Global,Black,Hybrid,86182,419,1,Yes
GLE,2022,Global,Black,Hybrid,64336,524,1,Yes
E-Class,2022,Global,White,Diesel,83632,309,1,Yes
C-Class,2021,Global,Blue,Petrol,51329,227,1,Yes
GLC,2023,Global,White,Diesel,122995,490,1,Yes
A-Class,2024,Global,Grey,Hybrid,52642,346,1,Yes
GLC,2023,Global,Grey,Electric,119131,227,1,No
C-Class,2024,Global,Black,Hybrid,63784,501,1,Yes
G-Class,2022,Global,Silver,Diesel,358241,467,1,Yes
A-Class,2024,Global,White,Petrol,42509,382,1,Yes
C-Class,2025,Global,Blue,Petrol,85045,375,1,Yes
C-Class,2023,Global,Grey,Electric,85723,349,1,Yes
GLA,2025,Global,White,Electric,57810,193,1,Yes
E-Class,2022,Global,Black,Petrol,52169,378,1,Yes
S-Class,2020,Global,Red,Petrol,171649,661,1,Yes
C-Class,2024,Global,Silver,Hybrid,49723,464,1,Yes
C-Class,2023,Global,Red,Diesel,78639,453,1,Yes
GLC,2020,Global,Green,Petrol,71784,491,1,Yes
GLA,2024,Global,Grey,Petrol,44570,411,1,Yes
E-Class,2021,Global,Silver,Petrol,79480,565,1,Yes
A-Class,2022,Global,Silver,Petrol,55249,393,1,Yes
GLE,2025,Global,Silver,Hybrid,143911,430,1,Yes
GLC,2020,Global,Black,Diesel,149672,231,1,Yes
AMG C 63,2023,Global,Silver,Petrol,195494,489,1,Yes
GLA,2021,Global,Black,Hybrid,90576,240,1,Yes
GLC,2023,Global,Black,Hybrid,142200,437,1,No
GLB,2020,Global,White,Diesel,67998,203,1,Yes
C-Class,2020,Global,Black,Diesel,77809,207,1,Yes
C-Class,2020,Global,Yellow,Petrol,54009,372,1,Yes
E-Class,2022,Global,White,Petrol,93778,249,1,Yes
A-Class,2023,Global,Blue,Hybrid,62739,386,1,Yes
GLB,2022,Global,Silver,Petrol,47954,346,1,Yes
S-Class,2021,Global,Grey,Petrol,141356,472,1,Yes
G-Class,2023,Global,White,Diesel,187154,492,1,Yes
A-Class,2024,Global,Grey,Hybrid,60902,317,1,Yes
GLC,2022,Global,Black,Petrol,141603,368,1,Yes
A-Class,2023,Global,White,Petrol,66271,409,1,Yes
GLA,2023,Global,Silver,Hybrid,72588,252,1,Yes
C-Class,2022,Global,Black,Diesel,93055,394,1,Yes
C-Class,2020,Global,Black,Diesel,79547,500,1,No
GLB,2022,Global,Grey,Diesel,70307,351,1,Yes
GLC,2024,Global,Silver,Petrol,160306,401,1,No
GLS,2021,Global,Silver,Diesel,141501,472,1,Yes
GLE,2025,Global,White,Electric,93586,274,1,Yes
GLE,2022,Global,Black,Petrol,82648,330,1,Yes
GLB,2024,Global,White,Diesel,92621,400,1,Yes
GLC,2024,Global,Black,Petrol,83729,478,1,Yes
GLE,2021,Global,Black,Petrol,141703,267,1,Yes
A-Class,2024,Global,Grey,Hybrid,95482,377,1,Yes
CLA,2021,Global,Black,Petrol,41861,341,1,Yes
GLA,2025,Global,Silver,Diesel,92801,320,1,Yes
CLA,2025,Global,Silver,Hybrid,105070,220,1,Yes
GLE,2021,Global,White,Petrol,97938,318,1,Yes
GLC,2022,Global,Blue,Diesel,113968,277,1,No
AMG A 45,2025,Global,Silver,Petrol,358351,411,1,Yes
GLA,2022,Global,White,Petrol,79713,330,1,Yes
CLA,2022,Global,Green,Hybrid,38262,211,1,Yes
E-Class,2020,Global,Black,Petrol,75562,365,1,Yes
A-Class,2023,Global,Silver,Hybrid,75694,174,1,Yes
G-Class,2021,Global,Black,Petrol,166687,578,1,Yes
E-Class,2024,Global,Black,Petrol,97599,366,1,Yes
C-Class,2023,Global,White,Diesel,84622,501,1,No
A-Class,2020,Global,Brown,Diesel,60551,279,1,Yes
A-Class,2022,Global,White,Petrol,62357,385,1,Yes
E-Class,2022,Global,Black,Electric,44032,502,1,Yes
GLE,2022,Global,Silver,Petrol,153455,257,1,Yes
GLB,2025,Global,Blue,Electric,91955,184,1,Yes
GLE,2023,Global,Black,Hybrid,90639,318,1,No
GLC,2024,Global,Black,Electric,70787,366,1,Yes
A-Class,2022,Global,White,Diesel,39720,262,1,Yes
GLS,2023,Global,Red,Petrol,218449,396,1,No
S-Class,2024,Global,Grey,Petrol,294424,308,1,Yes
GLE,2021,Global,Blue,Petrol,147671,380,1,No
C-Class,2025,Global,Silver,Electric,91841,293,1,No
A-Class,2021,Global,Silver,Diesel,66850,380,1,No
GLE,2022,Global,White,Electric,79844,319,1,No
GLE,2020,Global,Blue,Diesel,145848,432,1,Yes
GLE,2020,Global,White,Petrol,77570,304,1,No
C-Class,2023,Global,White,Hybrid,91328,397,1,No
GLC,2023,Global,Black,Electric,102604,306,1,Yes
C-Class,2022,Global,Green,Hybrid,55378,465,1,Yes
GLE,2024,Global,Black,Hybrid,81939,570,1,Yes
E-Class,2022,Global,Grey,Petrol,87513,517,1,Yes
C-Class,2024,Global,Silver,Diesel,85415,252,1,Yes
A-Class,2025,Global,Silver,Hybrid,103766,284,1,Yes
GLE,2021,Global,Black,Diesel,133102,495,1,No
GLA,2022,Global,Grey,Petrol,83434,257,1,Yes
E-Class,2023,Global,White,Hybrid,81667,461,1,Yes
A-Class,2020,Global,Black,Petrol,56071,238,1,Yes
E-Class,2024,Global,White,Petrol,61322,541,1,Yes
AMG GT,2023,Global,White,Diesel,322084,553,1,Yes
GLB,2022,Global,Silver,Diesel,86416,354,1,Yes
GLC,2023,Global,Blue,Petrol,112455,386,1,Yes
GLC,2024,Global,Silver,Diesel,126717,307,1,Yes
A-Class,2024,Global,Blue,Petrol,39903,219,1,Yes
S-Class,2025,Global,Black,Electric,152067,720,1,Yes
A-Class,2020,Global,Black,Petrol,79482,401,1,No
GLC,2024,Global,White,Hybrid,132942,491,1,Yes
GLA,2021,Global,Black,Hybrid,74468,230,1,Yes
E-Class,2025,Global,Red,Petrol,76766,443,1,Yes
A-Class,2024,Global,Grey,Hybrid,78251,178,1,Yes
GLE,2025,Global,Orange,Hybrid,94873,400,1,Yes
E-Class,2022,Global,Blue,Petrol,68927,265,1,Yes
C-Class,2024,Global,White,Electric,62710,215,1,Yes
GLC,2021,Global,Grey,Petrol,96826,491,1,Yes
GLE,2020,Global,Grey,Diesel,73008,440,1,Yes
GLC,2020,Global,Silver,Diesel,142696,494,1,Yes
E-Class,2021,Global,Orange,Diesel,75127,300,1,No
GLE,2022,Global,Black,Diesel,88226,472,1,Yes
GLE,2021,Global,Black,Petrol,121145,300,1,No
GLA,2025,Global,Blue,Petrol,102796,168,1,Yes
E-Class,2021,Global,Black,Petrol,68402,242,1,Yes
C-Class,2020,Global,Grey,Petrol,58048,405,1,Yes
GLE,2021,Global,Yellow,Petrol,88363,591,1,Yes
C-Class,2022,Global,White,Diesel,42883,479,1,Yes
GLB,2024,Global,White,Petrol,47323,243,1,Yes
GLC,2022,Global,Yellow,Diesel,138893,249,1,Yes
GLB,2023,Global,Yellow,Petrol,60971,222,1,Yes
C-Class,2025,Global,Black,Electric,77082,510,1,Yes
GLE,2021,Global,Black,Diesel,111460,308,1,Yes
GLE,2024,Global,Black,Petrol,93737,392,1,Yes
GLB,2022,Global,Black,Petrol,59055,169,1,Yes
C-Class,2023,Global,White,Hybrid,71891,506,1,Yes
C-Class,2024,Global,Black,Hybrid,67771,474,1,Yes
C-Class,2020,Global,Green,Diesel,74302,360,1,Yes
GLC,2025,Global,Black,Electric,160997,438,1,Yes
GLC,2023,Global,Silver,Diesel,150166,205,1,Yes
G-Class,2023,Global,Blue,Petrol,333019,561,1,Yes
CLA,2022,Global,Blue,Diesel,88958,295,1,Yes
E-Class,2025,Global,Grey,Hybrid,77960,326,1,Yes
GLC,2021,Global,Blue,Petrol,105147,344,1,Yes
E-Class,2021,Global,Black,Petrol,64655,221,1,Yes
GLC,2024,Global,Orange,Electric,95071,344,1,Yes
E-Class,2024,Global,Orange,Petrol,89957,285,1,Yes
CLA,2021,Global,Black,Diesel,43527,274,1,Yes
CLS,2020,Global,Orange,Petrol,86948,414,1,Yes
GLC,2021,Global,Silver,Petrol,113706,421,1,Yes
A-Class,2022,Global,White,Petrol,83250,188,1,Yes
E-Class,2023,Global,Black,Petrol,45309,571,1,Yes
CLA,2021,Global,Black,Diesel,86595,374,1,Yes
GLE,2025,Global,Brown,Diesel,127711,557,1,Yes
GLC,2024,Global,Blue,Electric,82225,476,1,Yes
GLE,2021,Global,Black,Diesel,101259,547,1,Yes
E-Class,2023,Global,Grey,Diesel,73783,300,1,Yes
GLE,2023,Global,Silver,Petrol,152175,547,1,Yes
GLA,2021,Global,Silver,Petrol,72930,301,1,Yes
GLA,2020,Global,White,Petrol,42806,176,1,No
GLC,2023,Global,Grey,Diesel,98566,290,1,Yes
A-Class,2023,Global,Silver,Diesel,46297,276,1,Yes
GLA,2022,Global,Silver,Diesel,38433,181,1,Yes
A-Class,2022,Global,Black,Petrol,65206,393,1,Yes
C-Class,2023,Global,White,Hybrid,39977,297,1,No
A-Class,2020,Global,Grey,Petrol,83640,272,1,Yes
GLC,2024,Global,White,Hybrid,139273,292,1,Yes
E-Class,2024,Global,White,Petrol,79120,233,1,Yes
GLS,2025,Global,Grey,Hybrid,375916,530,1,No
CLA,2023,Global,Blue,Petrol,76391,287,1,Yes
AMG E 63,2023,Global,Black,Electric,224436,597,1,Yes
GLC,2024,Global,Black,Hybrid,104779,316,1,Yes
CLA,2025,Global,Grey,Hybrid,42021,355,1,Yes
CLA,2024,Global,Green,Hybrid,85720,226,1,No
CLA,2020,Global,Silver,Diesel,55644,262,1,Yes
G-Class,2023,Global,Grey,Petrol,263922,433,1,Yes
GLE,2022,Global,Grey,Electric,148741,538,1,Yes
GLS,2021,Global,Silver,Diesel,265485,594,1,Yes
CLA,2021,Global,White,Petrol,45290,377,1,Yes
CLA,2022,Global,White,Petrol,84853,326,1,No
CLA,2020,Global,Red,Petrol,76848,233,1,Yes
GLS,2025,Global,Silver,Electric,317211,398,1,Yes
C-Class,2023,Global,Brown,Electric,42908,406,1,Yes
GLB,2023,Global,Grey,Hybrid,70734,366,1,No
C-Class,2022,Global,White,Petrol,58988,273,1,No
A-Class,2021,Global,Black,Petrol,71644,303,1,Yes
C-Class,2024,Global,Black,Petrol,48049,251,1,Yes
A-Class,2025,Global,White,Electric,52225,356,1,Yes
GLB,2020,Global,Black,Diesel,86068,335,1,No
GLE,2025,Global,Silver,Electric,123587,534,1,Yes
GLC,2022,Global,Black,Petrol,83655,442,1,Yes
C-Class,2024,Global,Black,Petrol,66132,405,1,No
A-Class,2023,Global,Black,Hybrid,65553,257,1,Yes
GLC,2020,Global,White,Petrol,113422,326,1,Yes
CLA,2023,Global,Black,Diesel,69640,214,1,Yes
GLE,2022,Global,Black,Diesel,133934,592,1,Yes
A-Class,2021,Global,Grey,Hybrid,71341,186,1,Yes
GLC,2021,Global,White,Petrol,86686,430,1,Yes
A-Class,2023,Global,Red,Hybrid,68513,368,1,Yes
E-Class,2023,Global,Blue,Petrol,51765,298,1,Yes
A-Class,2025,Global,Green,Electric,52095,251,1,Yes
GLS,2022,Global,White,Petrol,371966,351,1,Yes
GLB,2022,Global,Yellow,Hybrid,37484,171,1,Yes
A-Class,2021,Global,Green,Petrol,61415,296,1,Yes
GLC,2025,Global,White,Hybrid,138618,432,1,No
E-Class,2023,Global,Black,Diesel,45552,317,1,Yes
C-Class,2023,Global,Silver,Electric,86514,458,1,Yes
GLE,2020,Global,White,Petrol,104445,599,1,Yes
GLC,2024,Global,White,Hybrid,152024,207,1,Yes
E-Class,2024,Global,Black,Petrol,77483,399,1,Yes
GLA,2020,Global,Black,Petrol,61318,244,1,Yes
E-Class,2020,Global,Blue,Petrol,74423,381,1,No
GLC,2020,Global,Grey,Petrol,119838,332,1,No
GLB,2025,Global,Orange,Electric,74126,259,1,Yes
G-Class,2021,Global,White,Petrol,145122,468,1,Yes
GLC,2024,Global,Grey,Petrol,155197,427,1,No
GLA,2020,Global,Blue,Petrol,52523,191,1,Yes
GLC,2022,Global,Grey,Hybrid,136542,201,1,Yes
GLC,2020,Global,Brown,Petrol,106797,282,1,Yes
GLB,2025,Global,Brown,Diesel,47424,163,1,Yes
GLE,2025,Global,Red,Diesel,131080,263,1,Yes
GLE,2024,Global,Black,Petrol,109487,549,1,Yes
GLA,2025,Global,Black,Diesel,52500,402,1,Yes
C-Class,2023,Global,Silver,Diesel,57658,248,1,Yes
GLC,2021,Global,Grey,Petrol,136274,361,1,Yes
GLE,2025,Global,Red,Hybrid,73992,317,1,Yes
AMG S 63,2025,Global,Grey,Hybrid,298218,792,1,Yes
GLA,2021,Global,Silver,Petrol,41017,190,1,Yes
GLA,2025,Global,Black,Hybrid,70727,259,1,No
GLS,2022,Global,Green,Petrol,269947,396,1,Yes
A-Class,2023,Global,White,Diesel,73137,288,1,Yes
E-Class,2023,Global,Red,Diesel,76390,543,1,Yes
GLA,2020,Global,Black,Diesel,74110,410,1,Yes
GLA,2024,Global,White,Electric,68560,260,1,Yes
GLA,2020,Global,Blue,Petrol,64718,339,1,Yes
GLE,2022,Global,Blue,Petrol,72626,311,1,No
A-Class,2024,Global,Grey,Electric,64220,193,1,Yes
A-Class,2020,Global,White,Diesel,82979,202,1,Yes
GLC,2022,Global,Grey,Diesel,122105,379,1,Yes
GLC,2024,Global,Silver,Hybrid,91538,469,1,Yes
G-Class,2023,Global,White,Petrol,178246,541,1,Yes
A-Class,2023,Global,Brown,Petrol,96656,178,1,Yes
GLE,2022,Global,Grey,Petrol,115438,374,1,No
GLB,2022,Global,White,Petrol,68713,350,1,Yes
GLC,2022,Global,Blue,Petrol,143086,495,1,Yes
C-Class,2020,Global,Silver,Diesel,84436,346,1,No
GLB,2023,Global,Black,Hybrid,59089,242,1,Yes
GLC,2023,Global,Red,Petrol,128473,281,1,No
C-Class,2020,Global,Silver,Petrol,41894,329,1,Yes
GLS,2023,Global,White,Petrol,211811,330,1,Yes
C-Class,2020,Global,Black,Petrol,47893,246,1,Yes
GLA,2022,Global,Silver,Petrol,53025,247,1,Yes
GLE,2022,Global,White,Diesel,152195,534,1,Yes
E-Class,2021,Global,Silver,Diesel,36584,456,1,Yes
E-Class,2023,Global,White,Petrol,90528,516,1,Yes
C-Class,2020,Global,Black,Petrol,78598,468,1,Yes
GLS,2023,Global,Black,Diesel,176514,410,1,Yes
GLC,2025,Global,Yellow,Petrol,87958,417,1,Yes
CLA,2020,Global,White,Petrol,81969,254,1,Yes
S-Class,2020,Global,White,Diesel,223421,330,1,Yes
C-Class,2020,Global,Black,Petrol,43483,469,1,Yes
E-Class,2025,Global,Black,Electric,93843,293,1,Yes
C-Class,2023,Global,Black,Hybrid,98119,347,1,Yes
GLC,2024,Global,Grey,Diesel,142367,417,1,Yes
GLA,2023,Global,White,Diesel,94932,313,1,Yes
GLA,2025,Global,Blue,Petrol,82432,328,1,Yes
C-Class,2020,Global,White,Petrol,53395,276,1,Yes
GLE,2025,Global,Black,Diesel,170669,365,1,Yes
C-Class,2025,Global,Black,Petrol,49823,288,1,Yes
CLA,2022,Global,Silver,Petrol,84218,281,1,Yes
A-Class,2022,Global,White,Hybrid,48360,206,1,Yes
E-Class,2022,Global,Black,Diesel,74453,400,1,Yes
AMG A 45,2022,Global,Black,Hybrid,195055,413,1,Yes
GLB,2020,Global,Black,Petrol,63664,218,1,Yes
GLE,2022,Global,Black,Petrol,111100,494,1,Yes
E-Class,2020,Global,Red,Diesel,82489,546,1,Yes
GLB,2024,Global,Black,Diesel,55610,179,1,Yes
C-Class,2022,Global,Grey,Diesel,70019,333,1,No
GLC,2025,Global,White,Hybrid,80509,343,1,Yes
CLA,2023,Global,White,Diesel,49890,403,1,Yes
GLE,2022,Global,White,Petrol,142171,393,1,Yes
GLC,2025,Global,Silver,Electric,157027,505,1,Yes
GLC,2023,Global,White,Hybrid,105318,409,1,Yes
GLC,2023,Global,Green,Petrol,93820,508,1,Yes
A-Class,2023,Global,White,Petrol,39477,372,1,Yes
GLS,2025,Global,Grey,Hybrid,273776,412,1,Yes
C-Class,2024,Global,Blue,Diesel,98811,483,1,No
CLS,2022,Global,Silver,Petrol,69813,451,1,Yes
GLC,2023,Global,Black,Petrol,102403,261,1,Yes
GLC,2023,Global,Red,Petrol,153261,338,1,Yes
GLB,2024,Global,Yellow,Petrol,95233,279,1,Yes
C-Class,2024,Global,Blue,Diesel,71446,357,1,Yes
E-Class,2023,Global,Black,Petrol,53177,281,1,Yes
CLS,2021,Global,White,Diesel,63794,369,1,No
S-Class,2025,Global,Silver,Petrol,190963,400,1,No
E-Class,2020,Global,Silver,Petrol,74214,455,1,Yes
C-Class,2023,Global,Black,Petrol,77058,472,1,No
GLB,2022,Global,Silver,Hybrid,58668,167,1,Yes
GLC,2022,Global,White,Diesel,120990,351,1,Yes
GLC,2021,Global,Silver,Petrol,76585,462,1,Yes
A-Class,2023,Global,White,Hybrid,49294,196,1,Yes
E-Class,2025,Global,White,Petrol,103592,517,1,Yes
S-Class,2022,Global,Green,Petrol,275850,559,1,No
S-Class,2021,Global,Black,Diesel,326929,677,1,Yes
E-Class,2021,Global,Black,Petrol,53572,267,1,Yes
A-Class,2021,Global,Silver,Petrol,54682,156,1,Yes
GLE,2020,Global,Grey,Petrol,65086,268,1,Yes
A-Class,2024,Global,Yellow,Hybrid,72002,391,1,No
E-Class,2022,Global,Silver,Hybrid,50387,431,1,Yes
CLA,2024,Global,Silver,Hybrid,83699,410,1,Yes
GLC,2022,Global,White,Petrol,132216,413,1,Yes
A-Class,2024,Global,Orange,Diesel,70501,234,1,Yes
CLA,2021,Global,Blue,Hybrid,50999,309,1,Yes
GLA,2020,Global,Silver,Petrol,78104,260,1,Yes
C-Class,2020,Global,White,Petrol,72434,318,1,Yes
GLC,2021,Global,Grey,Petrol,86209,377,1,Yes
GLE,2023,Global,Black,Petrol,101589,365,1,Yes
C-Class,2020,Global,Black,Petrol,86421,322,1,Yes
GLA,2023,Global,Silver,Petrol,76761,260,1,No
GLC,2025,Global,Black,Petrol,128630,373,1,Yes
GLS,2024,Global,White,Electric,374642,469,1,Yes
CLA,2025,Global,Black,Electric,60137,357,1,Yes
GLC,2021,Global,Black,Diesel,148696,433,1,Yes
GLB,2021,Global,Grey,Diesel,52455,409,1,Yes
GLA,2020,Global,Yellow,Petrol,87320,294,1,Yes
GLA,2024,Global,Black,Diesel,47485,192,1,No
E-Class,2024,Global,Grey,Petrol,40308,300,1,Yes
C-Class,2021,Global,Black,Petrol,46709,483,1,Yes
E-Class,2023,Global,Grey,Petrol,86099,227,1,Yes
GLC,2023,Global,Black,Petrol,144780,480,1,Yes
GLB,2022,Global,White,Petrol,68267,415,1,Yes
GLE,2021,Global,Black,Petrol,90487,609,1,No
GLS,2022,Global,White,Diesel,199424,357,1,Yes
A-Class,2024,Global,White,Hybrid,42174,253,1,Yes
C-Class,2023,Global,Black,Diesel,52226,323,1,Yes
GLC,2022,Global,Black,Hybrid,65908,301,1,No
GLA,2020,Global,Black,Diesel,50686,258,1,Yes
A-Class,2025,Global,Black,Diesel,65112,166,1,No
GLS,2023,Global,Silver,Hybrid,153617,338,1,Yes
AMG A 45,2025,Global,Black,Petrol,318429,398,1,Yes
S-Class,2022,Global,Grey,Petrol,287011,542,1,Yes
A-Class,2022,Global,Silver,Petrol,58472,159,1,Yes
GLC,2024,Global,Blue,Electric,160803,278,1,No
A-Class,2020,Global,Black,Diesel,88685,408,1,No
C-Class,2020,Global,Silver,Petrol,70858,366,1,Yes
A-Class,2023,Global,Green,Petrol,83781,376,1,No
GLE,2023,Global,White,Hybrid,92996,295,1,Yes
A-Class,2025,Global,Red,Hybrid,103753,307,1,Yes
GLA,2025,Global,Grey,Electric,51116,409,1,Yes
C-Class,2021,Global,White,Diesel,91083,231,1,Yes
GLC,2023,Global,Black,Hybrid,114597,247,1,No
E-Class,2024,Global,Green,Petrol,56300,304,1,Yes
GLE,2022,Global,Grey,Hybrid,76834,452,1,Yes
A-Class,2020,Global,Silver,Petrol,60485,374,1,Yes
GLB,2021,Global,Black,Petrol,83197,244,1,Yes
E-Class,2020,Global,Brown,Hybrid,76028,370,1,Yes
GLC,2025,Global,Black,Electric,111365,312,1,Yes
C-Class,2021,Global,Black,Electric,37228,297,1,Yes
GLE,2020,Global,White,Petrol,95449,563,1,Yes
E-Class,2021,Global,Red,Petrol,39807,358,1,Yes
C-Class,2025,Global,Grey,Hybrid,64037,302,1,Yes
CLA,2023,Global,Black,Hybrid,76141,271,1,Yes
GLC,2025,Global,White,Hybrid,127075,321,1,Yes
C-Class,2024,Global,White,Hybrid,75917,372,1,Yes
GLB,2021,Global,White,Petrol,64617,249,1,Yes
GLC,2024,Global,Brown,Diesel,148443,212,1,No
S-Class,2023,Global,Green,Hybrid,317949,721,1,Yes
E-Class,2022,Global,Silver,Hybrid,87951,310,1,Yes
AMG C 63,2020,Global,Grey,Diesel,329021,509,1,Yes
A-Class,2022,Global,Grey,Hybrid,78147,217,1,Yes
GLA,2025,Global,Blue,Petrol,65534,351,1,Yes
A-Class,2021,Global,Grey,Petrol,43300,176,1,Yes
C-Class,2024,Global,Grey,Hybrid,94519,215,1,No
C-Class,2024,Global,Black,Hybrid,91941,208,1,Yes
GLE,2024,Global,White,Petrol,153838,404,1,Yes
GLB,2024,Global,Black,Petrol,44971,327,1,No
E-Class,2024,Global,White,Hybrid,82043,445,1,Yes
CLS,2025,Global,Black,Petrol,55496,462,1,Yes
E-Class,2021,Global,Red,Petrol,81800,264,1,Yes
A-Class,2024,Global,Black,Petrol,60820,292,1,Yes
S-Class,2020,Global,White,Petrol,304993,360,1,No
