Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
GLB,2024,Global,Red,Petrol,80961,311,1,Yes
C-Class,2022,Global,Black,Hybrid,61518,263,1,Yes
C-Class,2021,Global,Black,Petrol,65670,321,1,Yes
GLC,2020,Global,Silver,Petrol,72468,455,1,Yes
E-Class,2021,Global,Grey,Petrol,86597,514,1,No
C-Class,2021,Global,Blue,Petrol,92432,493,1,Yes
GLC,2021,Global,Grey,Hybrid,99076,407,1,Yes
GLB,2022,Global,Silver,Petrol,84718,314,1,Yes
A-Class,2022,Global,White,Diesel,79463,261,1,No
CLS,2022,Global,White,Diesel,79752,335,1,Yes
CLA,2024,Global,Red,Hybrid,61129,307,1,Yes
E-Class,2023,Global,Blue,Hybrid,42996,250,1,No
CLA,2024,Global,White,Diesel,63820,377,1,No
E-Class,2025,Global,Silver,Diesel,71328,565,1,Yes
GLC,2024,Global,Blue,Petrol,77578,381,1,Yes
GLE,2024,Global,White,Petrol,81140,612,1,Yes
A-Class,2020,Global,Black,Petrol,64340,211,1,Yes
GLE,2024,Global,Grey,Hybrid,142795,507,1,Yes
C-Class,2023,Global,Orange,Petrol,95189,315,1,Yes
GLA,2023,Global,Silver,Diesel,84623,338,1,Yes
E-Class,2024,Global,White,Electric,77688,504,1,Yes
CLA,2021,Global,Brown,Petrol,63391,389,1,Yes
E-Class,2021,Global,Red,Petrol,73391,383,1,Yes
GLA,2021,Global,White,Petrol,75561,295,1,Yes
GLC,2023,Global,Black,Diesel,133593,323,1,Yes
GLA,2024,Global,Black,Electric,54399,259,1,Yes
S-Class,2025,Global,Orange,Hybrid,393527,562,1,Yes
E-Class,2022,Global,Grey,Diesel,83797,513,1,Yes
E-Class,2025,Global,Grey,Electric,87951,309,1,Yes
GLA,2020,Global,Grey,Petrol,81430,189,1,No
CLA,2024,Global,White,Hybrid,71442,230,1,Yes
GLE,2024,Global,Grey,Diesel,77989,528,1,Yes
GLB,2023,Global,Black,Electric,73690,312,1,Yes
GLB,2024,Global,White,Petrol,66905,221,1,Yes
GLC,2024,Global,Black,Petrol,115833,399,1,Yes
GLC,2023,Global,White,Diesel,122995,490,1,Yes
A-Class,2021,Global,White,Petrol,84862,397,1,Yes
GLE,2021,Global,Yellow,Diesel,127801,537,1,Yes
E-Class,2022,Global,White,Petrol,52168,482,1,Yes
GLE,2025,Global,White,Petrol,164013,486,1,No
C-Class,2023,Global,Grey,Electric,70253,351,1,Yes
E-Class,2023,Global,Blue,Diesel,71663,608,1,Yes
AMG GT,2023,Global,White,Hybrid,224964,719,1,Yes
CLA,2025,Global,White,Electric,94045,401,1,Yes
GLC,2020,Global,Black,Diesel,120091,323,1,Yes
C-Class,2023,Global,White,Hybrid,84756,323,1,No
GLC,2023,Global,Silver,Hybrid,121672,407,1,Yes
GLC,2020,Global,Silver,Petrol,70377,214,1,Yes
GLS,2020,Global,Black,Petrol,255794,412,1,Yes
A-Class,2021,Global,White,Petrol,72837,393,1,Yes
GLS,2022,Global,Blue,Diesel,340841,457,1,Yes
C-Class,2023,Global,Black,Petrol,56601,315,1,No
GLS,2024,Global,White,Diesel,261712,476,1,Yes
C-Class,2020,Global,Blue,Diesel,69047,489,1,No
A-Class,2022,Global,Blue,Diesel,78433,205,1,Yes
GLC,2025,Global,Red,Petrol,157551,282,1,Yes
CLA,2024,Global,Red,Diesel,86252,420,1,Yes
S-Class,2020,Global,Grey,Diesel,251042,319,1,Yes
E-Class,2022,Global,White,Diesel,77091,555,1,Yes
GLE,2023,Global,Black,Petrol,97918,508,1,Yes
E-Class,2025,Global,White,Electric,104122,337,1,Yes
GLB,2020,Global,Green,Petrol,77321,287,1,Yes
GLE,2024,Global,Silver,Petrol,170024,369,1,Yes
GLA,2024,Global,Silver,Hybrid,90762,297,1,Yes
GLB,2023,Global,White,Petrol,57104,331,1,Yes
AMG E 63,2024,Global,Blue,Petrol,355560,577,1,No
GLE,2021,Global,Grey,Petrol,142184,505,1,Yes
A-Class,2020,Global,Black,Petrol,46538,174,1,No
GLC,2025,Global,Blue,Hybrid,101388,370,1,Yes
S-Class,2020,Global,White,Diesel,306710,421,1,Yes
C-Class,2024,Global,Black,Petrol,85360,410,1,Yes
A-Class,2022,Global,White,Petrol,78175,392,1,Yes
GLB,2024,Global,Black,Petrol,86768,370,1,No
CLA,2023,Global,White,Petrol,65252,205,1,Yes
GLA,2022,Global,Black,Petrol,81726,338,1,Yes
A-Class,2023,Global,Grey,Hybrid,80134,202,1,Yes
GLE,2022,Global,White,Diesel,133559,335,1,Yes
C-Class,2025,Global,Silver,Petrol,68900,507,1,Yes
A-Class,2025,Global,Black,Electric,69099,407,1,Yes
GLE,2022,Global,White,Electric,83408,553,1,Yes
C-Class,2020,Global,Silver,Petrol,39820,462,1,Yes
A-Class,2021,Global,Grey,Diesel,42175,195,1,Yes
A-Class,2022,Global,Silver,Diesel,68037,406,1,Yes
G-Class,2024,Global,Grey,Petrol,244939,444,1,No
GLB,2022,Global,Blue,Petrol,77905,407,1,Yes
C-Class,2023,Global,Black,Hybrid,42520,228,1,No
GLC,2022,Global,Silver,Hybrid,98147,350,1,Yes
GLB,2020,Global,White,Petrol,46525,190,1,Yes
C-Class,2022,Global,White,Petrol,44174,365,1,Yes
GLB,2024,Global,Silver,Petrol,82482,392,1,Yes
GLB,2022,Global,Green,Hybrid,39959,348,1,Yes
A-Class,2024,Global,Red,Hybrid,81090,392,1,Yes
A-Class,2021,Global,Orange,Petrol,73650,288,1,Yes
C-Class,2022,Global,Green,Diesel,83650,426,1,Yes
A-Class,2021,Global,Black,Petrol,45146,417,1,Yes
CLA,2022,Global,Grey,Petrol,79143,414,1,No
E-Class,2020,Global,Green,Diesel,82314,309,1,No
GLB,2024,Global,White,Hybrid,61598,345,1,Yes
GLC,2021,Global,Black,Petrol,84011,403,1,Yes
E-Class,2025,Global,Silver,Electric,45964,456,1,Yes
GLC,2025,Global,Brown,Hybrid,117682,232,1,Yes
C-Class,2023,Global,Black,Electric,43319,399,1,Yes
C-Class,2022,Global,Silver,Electric,76784,384,1,Yes
E-Class,2020,Global,Black,Diesel,41419,388,1,Yes
GLA,2021,Global,White,Petrol,45452,396,1,Yes
GLC,2024,Global,Brown,Electric,155826,312,1,Yes
A-Class,2023,Global,Green,Petrol,88587,358,1,Yes
C-Class,2020,Global,Silver,Petrol,45461,357,1,No
GLB,2021,Global,Grey,Petrol,59989,304,1,No
CLA,2023,Global,White,Petrol,77965,257,1,Yes
GLE,2022,Global,Black,Hybrid,73346,298,1,Yes
GLE,2022,Global,Silver,Petrol,154397,444,1,Yes
C-Class,2022,Global,Blue,Petrol,42844,272,1,Yes
C-Class,2023,Global,Blue,Hybrid,75084,454,1,Yes
A-Class,2024,Global,Black,Petrol,72417,358,1,Yes
S-Class,2021,Global,White,Petrol,255770,778,1,Yes
E-Class,2022,Global,White,Diesel,50036,610,1,Yes
GLS,2023,Global,White,Petrol,360288,384,1,Yes
CLA,2022,Global,Silver,Petrol,88773,225,1,Yes
E-Class,2025,Global,Red,Electric,57654,271,1,Yes
GLC,2020,Global,Black,Petrol,94697,361,1,Yes
C-Class,2022,Global,White,Petrol,67356,446,1,Yes
GLC,2023,Global,Grey,Electric,143147,279,1,Yes
GLA,2025,Global,Yellow,Hybrid,92433,326,1,Yes
G-Class,2021,Global,Silver,Petrol,142385,483,1,Yes
G-Class,2025,Global,Silver,Petrol,187000,434,1,Yes
GLB,2023,Global,Blue,Diesel,76587,395,1,Yes
CLA,2021,Global,White,Petrol,36610,294,1,No
AMG S 63,2020,Global,White,Petrol,132960,797,1,Yes
A-Class,2022,Global,White,Petrol,55769,176,1,Yes
A-Class,2022,Global,White,Electric,75163,334,1,Yes
C-Class,2021,Global,Blue,Diesel,90191,208,1,Yes
A-Class,2022,Global,Red,Petrol,80942,286,1,Yes
A-Class,2021,Global,Black,Petrol,67732,300,1,No
E-Class,2023,Global,Black,Petrol,43023,408,1,No
GLC,2020,Global,White,Diesel,100144,273,1,Yes
GLE,2023,Global,Grey,Hybrid,135910,426,1,Yes
AMG A 45,2021,Global,Grey,Petrol,318620,412,1,Yes
GLE,2020,Global,Blue,Petrol,149251,256,1,Yes
GLA,2022,Global,Silver,Hybrid,62792,194,1,Yes
C-Class,2020,Global,Silver,Petrol,64318,413,1,Yes
C-Class,2022,Global,White,Hybrid,79916,235,1,Yes
A-Class,2021,Global,Black,Diesel,72906,418,1,No
C-Class,2021,Global,Silver,Diesel,80614,429,1,Yes
E-Class,2022,Global,White,Diesel,71053,377,1,Yes
CLA,2023,Global,Black,Hybrid,71096,317,1,Yes
GLE,2024,Global,Silver,Hybrid,71766,365,1,Yes
C-Class,2023,Global,Grey,Hybrid,75265,485,1,Yes
C-Class,2022,Global,Green,Petrol,49521,381,1,Yes
AMG E 63,2020,Global,Black,Petrol,146937,576,1,Yes
S-Class,2022,Global,Blue,Petrol,207338,680,1,No
GLC,2020,Global,White,Petrol,115703,367,1,Yes
A-Class,2020,Global,Grey,Diesel,45128,357,1,Yes
GLC,2025,Global,Silver,Hybrid,164706,412,1,Yes
AMG E 63,2021,Global,Silver,Hybrid,222290,584,1,Yes
GLC,2022,Global,White,Hybrid,133967,415,1,Yes
GLC,2022,Global,White,Hybrid,88931,491,1,Yes
A-Class,2020,Global,Yellow,Diesel,81053,238,1,Yes
AMG C 63,2022,Global,Black,Hybrid,160150,489,1,Yes
A-Class,2024,Global,Silver,Diesel,76864,374,1,Yes
C-Class,2024,Global,White,Hybrid,66837,256,1,Yes
E-Class,2025,Global,Black,Electric,68863,381,1,Yes
GLA,2025,Global,Grey,Electric,76013,348,1,Yes
GLC,2024,Global,Grey,Petrol,92912,306,1,No
CLA,2021,Global,Silver,Petrol,65295,365,1,Yes
E-Class,2024,Global,Silver,Petrol,41270,324,1,Yes
C-Class,2021,Global,Yellow,Diesel,56741,427,1,Yes
A-Class,2023,Global,Red,Hybrid,63447,289,1,Yes
A-Class,2020,Global,White,Diesel,82473,287,1,Yes
GLE,2023,Global,White,Diesel,158960,466,1,Yes
GLB,2023,Global,White,Petrol,98611,202,1,Yes
GLA,2021,Global,Black,Diesel,65060,213,1,Yes
GLC,2023,Global,Silver,Petrol,84374,329,1,Yes
A-Class,2020,Global,Red,Petrol,65521,324,1,Yes
A-Class,2022,Global,Red,Diesel,71034,324,1,Yes
CLA,2022,Global,Yellow,Hybrid,59515,388,1,Yes
GLE,2020,Global,Green,Petrol,66217,316,1,Yes
GLE,2024,Global,Red,Petrol,123571,363,1,Yes
E-Class,2022,Global,White,Diesel,42242,326,1,No
CLA,2025,Global,Black,Electric,70847,400,1,Yes
GLA,2025,Global,Silver,Hybrid,86930,168,1,No
GLE,2024,Global,Silver,Petrol,169261,308,1,No
A-Class,2024,Global,White,Petrol,100638,292,1,No
S-Class,2024,Global,Black,Hybrid,141830,307,1,Yes
GLA,2020,Global,Black,Diesel,35165,347,1,No
CLA,2024,Global,Silver,Electric,92517,404,1,No
GLC,2023,Global,Black,Hybrid,121647,306,1,Yes
GLA,2024,Global,Blue,Electric,53656,369,1,Yes
GLC,2025,Global,Silver,Hybrid,158963,508,1,Yes
GLA,2024,Global,Grey,Petrol,67964,193,1,Yes
GLC,2025,Global,Blue,Electric,95017,432,1,No
GLC,2024,Global,Blue,Electric,167357,490,1,No
GLE,2020,Global,Black,Petrol,135751,559,1,No
GLB,2024,Global,Silver,Hybrid,66514,160,1,Yes
GLB,2025,Global,Black,Hybrid,101477,286,1,Yes
GLB,2022,Global,Red,Petrol,50459,261,1,Yes
GLC,2024,Global,Black,Petrol,139094,370,1,Yes
A-Class,2020,Global,Grey,Petrol,41867,262,1,Yes
C-Class,2023,Global,Grey,Hybrid,55188,488,1,Yes
G-Class,2021,Global,Grey,Hybrid,325343,493,1,Yes
GLA,2025,Global,White,Diesel,64932,185,1,Yes
E-Class,2023,Global,White,Petrol,57763,460,1,Yes
GLS,2022,Global,Black,Diesel,254577,497,1,Yes
GLC,2023,Global,Grey,Petrol,122369,417,1,Yes
GLC,2020,Global,White,Diesel,106295,370,1,Yes
GLE,2023,Global,White,Hybrid,83061,369,1,Yes
S-Class,2023,Global,Black,Hybrid,144743,752,1,No
C-Class,2021,Global,Black,Petrol,40932,280,1,Yes
GLC,2020,Global,Black,Petrol,118527,332,1,Yes
C-Class,2023,Global,Black,Hybrid,72072,436,1,Yes
GLE,2021,Global,Red,Petrol,145180,487,1,No
A-Class,2022,Global,Silver,Hybrid,73977,159,1,Yes
S-Class,2022,Global,Blue,Diesel,357274,451,1,Yes
GLA,2022,Global,Red,Petrol,70813,268,1,Yes
G-Class,2025,Global,White,Electric,304614,502,1,Yes
GLC,2021,Global,Grey,Petrol,94212,434,1,Yes
GLC,2024,Global,Red,Electric,126221,361,1,Yes
E-Class,2025,Global,White,Hybrid,75329,510,1,Yes
GLA,2021,Global,Grey,Petrol,48293,268,1,Yes
S-Class,2022,Global,Grey,Hybrid,228661,496,1,No
E-Class,2020,Global,White,Petrol,51759,394,1,Yes
GLC,2023,Global,Silver,Petrol,86435,432,1,Yes
CLA,2021,Global,Silver,Hybrid,53072,214,1,Yes
C-Class,2024,Global,Black,Hybrid,93199,218,1,Yes
GLB,2025,Global,Silver,Diesel,63097,310,1,Yes
C-Class,2020,Global,Brown,Petrol,58662,352,1,Yes
GLE,2024,Global,Black,Hybrid,156148,397,1,Yes
GLC,2021,Global,Grey,Electric,101409,381,1,Yes
S-Class,2024,Global,Yellow,Diesel,199382,752,1,Yes
A-Class,2024,Global,White,Electric,72111,316,1,Yes
C-Class,2022,Global,Black,Diesel,62172,509,1,No
C-Class,2021,Global,White,Petrol,57804,401,1,Yes
GLC,2023,Global,Silver,Petrol,92515,360,1,Yes
GLE,2025,Global,White,Hybrid,126972,389,1,Yes
S-Class,2020,Global,White,Petrol,222581,554,1,Yes
GLE,2023,Global,White,Petrol,130588,446,1,Yes
S-Class,2022,Global,Silver,Petrol,270629,671,1,Yes
C-Class,2021,Global,Red,Petrol,74734,313,1,Yes
G-Class,2023,Global,Silver,Diesel,199270,477,1,Yes
GLA,2021,Global,Black,Petrol,63169,273,1,Yes
GLE,2025,Global,Blue,Petrol,105418,419,1,Yes
CLA,2022,Global,White,Petrol,49606,319,1,Yes
GLB,2022,Global,Red,Petrol,88135,222,1,Yes
GLC,2020,Global,White,Diesel,90207,285,1,Yes
AMG GT,2023,Global,White,Petrol,238415,708,1,No
GLB,2022,Global,Orange,Diesel,59781,421,1,Yes
G-Class,2020,Global,Silver,Petrol,214792,568,1,Yes
A-Class,2021,Global,White,Petrol,62896,160,1,Yes
GLA,2020,Global,Green,Diesel,47674,394,1,Yes
GLC,2024,Global,Black,Petrol,117091,487,1,No
GLS,2023,Global,Grey,Electric,186405,554,1,Yes
GLC,2021,Global,Black,Diesel,130545,411,1,Yes
CLA,2020,Global,Silver,Hybrid,66392,287,1,No
GLE,2023,Global,Silver,Electric,93700,357,1,Yes
S-Class,2023,Global,Black,Diesel,308493,751,1,Yes
GLE,2024,Global,Red,Electric,107544,536,1,Yes
E-Class,2021,Global,Red,Petrol,63937,517,1,Yes
AMG GT,2025,Global,Green,Electric,286688,736,1,Yes
C-Class,2020,Global,Yellow,Petrol,64290,260,1,Yes
GLE,2023,Global,Silver,Hybrid,89175,287,1,Yes
CLA,2022,Global,White,Diesel,73146,374,1,Yes
C-Class,2024,Global,Grey,Electric,45292,316,1,No
GLC,2023,Global,Silver,Hybrid,125122,358,1,Yes
A-Class,2023,Global,White,Hybrid,77794,263,1,Yes
A-Class,2021,Global,Grey,Petrol,42075,153,1,Yes
E-Class,2020,Global,Black,Petrol,87918,393,1,Yes
C-Class,2020,Global,Silver,Petrol,70436,254,1,Yes
AMG A 45,2024,Global,Black,Electric,395470,392,1,Yes
E-Class,2022,Global,Black,Hybrid,69359,349,1,Yes
GLB,2023,Global,Grey,Diesel,96191,345,1,Yes
C-Class,2020,Global,Green,Petrol,65015,449,1,Yes
GLC,2023,Global,White,Petrol,94236,339,1,Yes
A-Class,2020,Global,Silver,Diesel,65615,158,1,Yes
GLA,2023,Global,Black,Diesel,90976,238,1,No
CLA,2020,Global,Blue,Diesel,84848,329,1,No
GLA,2023,Global,Silver,Diesel,74501,168,1,No
GLE,2020,Global,Blue,Petrol,60260,421,1,Yes
C-Class,2020,Global,White,Petrol,79186,236,1,No
C-Class,2024,Global,Silver,Hybrid,76346,360,1,Yes
GLE,2025,Global,Grey,Diesel,123261,310,1,Yes
GLA,2021,Global,Black,Electric,84024,177,1,No
GLC,2021,Global,White,Petrol,86007,375,1,Yes
GLB,2024,Global,Green,Hybrid,55687,168,1,Yes
GLC,2020,Global,Silver,Petrol,122024,278,1,Yes
C-Class,2022,Global,Black,Petrol,53389,338,1,Yes
GLE,2023,Global,Black,Diesel,87047,413,1,Yes
GLC,2025,Global,White,Electric,174762,448,1,Yes
CLA,2022,Global,Silver,Petrol,85880,263,1,Yes
C-Class,2023,Global,Blue,Petrol,50102,297,1,Yes
E-Class,2020,Global,White,Petrol,87764,337,1,Yes
CLA,2022,Global,Black,Petrol,41195,331,1,Yes
AMG A 45,2024,Global,White,Hybrid,288026,410,1,Yes
GLA,2024,Global,Black,Electric,91616,414,1,Yes
GLC,2021,Global,Yellow,Petrol,137893,206,1,Yes
GLA,2023,Global,White,Diesel,46469,363,1,Yes
E-Class,2021,Global,Blue,Diesel,44087,253,1,Yes
A-Class,2025,Global,Grey,Electric,96756,212,1,Yes
C-Class,2023,Global,Black,Electric,90134,437,1,Yes
GLC,2022,Global,White,Diesel,91223,303,1,Yes
GLE,2025,Global,Black,Diesel,165511,353,1,Yes
CLA,2024,Global,Black,Petrol,72795,239,1,No
A-Class,2025,Global,Red,Electric,43460,319,1,Yes
GLE,2025,Global,White,Petrol,74138,340,1,Yes
G-Class,2021,Global,White,Hybrid,163179,454,1,Yes
E-Class,2024,Global,Red,Petrol,84882,412,1,Yes
GLE,2020,Global,White,Petrol,84401,366,1,Yes
A-Class,2023,Global,White,Diesel,58377,272,1,Yes
GLB,2024,Global,Black,Hybrid,67787,339,1,Yes
GLC,2021,Global,Brown,Petrol,121269,271,1,Yes
GLE,2023,Global,White,Hybrid,145580,549,1,Yes
A-Class,2021,Global,Red,Hybrid,84427,333,1,Yes
A-Class,2023,Global,Black,Petrol,83924,272,1,Yes
A-Class,2021,Global,Grey,Hybrid,87834,358,1,Yes
GLE,2020,Global,Grey,Petrol,139598,266,1,Yes
E-Class,2024,Global,Black,Petrol,79146,508,1,Yes
C-Class,2024,Global,Black,Petrol,54726,208,1,Yes
GLE,2024,Global,White,Hybrid,123206,480,1,Yes
CLA,2021,Global,White,Petrol,56637,328,1,Yes
GLB,2020,Global,Yellow,Petrol,89841,365,1,No
GLC,2023,Global,Green,Petrol,145121,344,1,Yes
S-Class,2021,Global,Black,Hybrid,338594,397,1,Yes
GLA,2025,Global,Black,Petrol,43412,292,1,Yes
GLB,2020,Global,Blue,Diesel,45804,399,1,Yes
GLS,2024,Global,Orange,Electric,377586,484,1,Yes
E-Class,2023,Global,Silver,Petrol,54031,273,1,Yes
GLS,2023,Global,White,Petrol,257942,572,1,Yes
C-Class,2023,Global,Black,Petrol,99330,409,1,No
GLC,2024,Global,Grey,Electric,72774,377,1,Yes
A-Class,2021,Global,White,Hybrid,74894,171,1,Yes
E-Class,2025,Global,Black,Petrol,46500,558,1,No
A-Class,2021,Global,White,Diesel,77039,211,1,No
CLA,2024,Global,Green,Hybrid,51770,258,1,Yes
GLE,2025,Global,Silver,Hybrid,164175,396,1,Yes
GLA,2022,Global,Grey,Diesel,87578,321,1,Yes
A-Class,2024,Global,White,Hybrid,96145,383,1,Yes
GLE,2020,Global,Silver,Petrol,120264,535,1,Yes
GLA,2023,Global,Blue,Diesel,87783,297,1,Yes
CLA,2023,Global,Blue,Petrol,64465,403,1,Yes
E-Class,2024,Global,Red,Diesel,57095,308,1,Yes
GLC,2023,Global,White,Hybrid,138381,508,1,No
A-Class,2024,Global,Blue,Diesel,47492,267,1,Yes
C-Class,2021,Global,Grey,Hybrid,81584,474,1,No
A-Class,2025,Global,Grey,Electric,70140,339,1,Yes
GLC,2020,Global,Orange,Petrol,77064,360,1,Yes
A-Class,2022,Global,White,Petrol,58685,241,1,Yes
GLE,2020,Global,Silver,Diesel,123227,442,1,Yes
GLB,2024,Global,Black,Hybrid,98136,171,1,No
GLE,2025,Global,Silver,Hybrid,153012,295,1,Yes
GLA,2022,Global,White,Diesel,43706,390,1,Yes
AMG GT,2025,Global,Silver,Petrol,251948,663,1,Yes
GLE,2022,Global,Black,Diesel,105352,333,1,Yes
E-Class,2023,Global,Black,Hybrid,64453,471,1,Yes
GLE,2023,Global,White,Petrol,99229,535,1,No
GLB,2020,Global,Black,Petrol,77669,237,1,Yes
G-Class,2021,Global,White,Petrol,323603,459,1,Yes
GLE,2020,Global,White,Petrol,70500,542,1,Yes
GLE,2021,Global,White,Petrol,106450,566,1,Yes
S-Class,2021,Global,Red,Diesel,235739,320,1,Yes
A-Class,2021,Global,Grey,Petrol,65419,421,1,Yes
GLB,2022,Global,Blue,Diesel,69631,420,1,Yes
E-Class,2024,Global,Grey,Petrol,54577,290,1,Yes
C-Class,2020,Global,Silver,Petrol,83281,302,1,No
C-Class,2024,Global,Black,Diesel,47483,283,1,Yes
GLE,2023,Global,White,Petrol,85520,251,1,Yes
C-Class,2025,Global,Blue,Petrol,71628,474,1,Yes
C-Class,2024,Global,Grey,Hybrid,102291,200,1,Yes
GLA,2023,Global,Black,Petrol,64228,178,1,Yes
GLC,2024,Global,White,Petrol,77400,370,1,Yes
C-Class,2024,Global,White,Electric,58341,325,1,Yes
CLS,2025,Global,Silver,Electric,47277,508,1,No
E-Class,2023,Global,Grey,Diesel,75545,579,1,Yes
A-Class,2023,Global,Black,Petrol,39898,239,1,Yes
GLE,2024,Global,Black,Electric,117740,359,1,Yes
E-Class,2024,Global,Black,Diesel,86647,324,1,Yes
GLB,2024,Global,Blue,Hybrid,46206,302,1,No
GLC,2022,Global,Blue,Petrol,71892,459,1,Yes
GLA,2021,Global,Brown,Petrol,39379,399,1,Yes
A-Class,2024,Global,Black,Hybrid,82363,230,1,Yes
GLE,2024,Global,Red,Petrol,141611,316,1,No
A-Class,2022,Global,Grey,Petrol,59360,204,1,Yes
C-Class,2022,Global,Black,Electric,60766,395,1,Yes
A-Class,2020,Global,Blue,Petrol,85467,227,1,Yes
GLC,2022,Global,Black,Petrol,78233,361,1,No
A-Class,2023,Global,Red,Petrol,49636,209,1,Yes
GLC,2021,Global,Silver,Diesel,63379,255,1,Yes
GLC,2021,Global,Silver,Petrol,86542,274,1,Yes
GLB,2022,Global,Grey,Petrol,67186,225,1,Yes
AMG S 63,2024,Global,Black,Petrol,162615,798,1,Yes
A-Class,2021,Global,White,Petrol,72650,247,1,Yes
C-Class,2022,Global,Grey,Petrol,73867,503,1,Yes
GLE,2022,Global,White,Electric,88281,455,1,Yes
GLA,2021,Global,White,Diesel,76627,244,1,Yes
GLE,2023,Global,Blue,Petrol,86815,284,1,Yes
A-Class,2023,Global,Black,Petrol,39244,347,1,Yes
GLS,2023,Global,White,Diesel,365833,385,1,Yes
GLA,2023,Global,Grey,Petrol,49547,278,1,Yes
GLE,2023,Global,Red,Petrol,140802,537,1,Yes
GLC,2025,Global,Red,Hybrid,118136,386,1,Yes
C-Class,2020,Global,Silver,Petrol,75583,451,1,Yes
GLA,2023,Global,White,Hybrid,91986,201,1,Yes
AMG A 45,2024,Global,White,Hybrid,140475,391,1,Yes
GLE,2024,Global,Silver,Diesel,148785,600,1,Yes
GLE,2024,Global,Black,Petrol,130467,343,1,Yes
GLC,2021,Global,White,Hybrid,134026,343,1,Yes
A-Class,2024,Global,Black,Hybrid,46608,384,1,Yes
E-Class,2023,Global,Grey,Petrol,71902,346,1,Yes
GLA,2023,Global,Green,Hybrid,58789,193,1,Yes
GLC,2020,Global,Black,Petrol,115916,287,1,No
E-Class,2021,Global,Silver,Petrol,61502,575,1,Yes
GLE,2022,Global,White,Petrol,141780,303,1,Yes
A-Class,2025,Global,Black,Hybrid,91841,421,1,Yes
GLC,2021,Global,White,Diesel,66798,311,1,Yes
S-Class,2020,Global,Red,Petrol,166190,333,1,Yes
E-Class,2025,Global,Black,Electric,64922,357,1,Yes
E-Class,2024,Global,Grey,Diesel,68417,342,1,Yes
GLA,2025,Global,White,Electric,88567,233,1,Yes
GLA,2024,Global,Grey,Petrol,72718,310,1,Yes
AMG A 45,2023,Global,Black,Hybrid,266268,404,1,No
E-Class,2025,Global,Red,Petrol,58050,431,1,Yes
AMG C 63,2021,Global,Grey,Petrol,236612,495,1,Yes
GLA,2023,Global,Blue,Hybrid,92833,182,1,Yes
A-Class,2022,Global,White,Petrol,53796,208,1,Yes
GLB,2024,Global,Black,Hybrid,84267,279,1,Yes
GLE,2022,Global,Blue,Petrol,137272,581,1,Yes
A-Class,2020,Global,Black,Diesel,78378,224,1,Yes
GLE,2024,Global,Grey,Diesel,108635,355,1,Yes
E-Class,2020,Global,Blue,Petrol,44094,455,1,Yes
GLB,2024,Global,Black,Hybrid,93522,340,1,No
GLE,2025,Global,Silver,Electric,170396,335,1,Yes
CLS,2022,Global,Black,Petrol,47043,384,1,Yes
GLE,2020,Global,White,Diesel,146970,437,1,No
GLB,2025,Global,Black,Electric,78112,274,1,No
GLA,2024,Global,White,Petrol,84969,333,1,Yes
GLB,2023,Global,White,Petrol,96351,252,1,Yes
GLB,2023,Global,Green,Hybrid,79049,421,1,Yes
GLA,2024,Global,Black,Hybrid,43587,266,1,Yes
GLC,2021,Global,Red,Diesel,125519,375,1,Yes
C-Class,2020,Global,Red,Diesel,55508,478,1,Yes
GLC,2021,Global,Red,Petrol,129750,322,1,Yes
A-Class,2024,Global,Grey,Electric,74463,364,1,Yes
CLA,2021,Global,Yellow,Diesel,68301,419,1,Yes
GLE,2021,Global,Grey,Petrol,138496,253,1,Yes
A-Class,2023,Global,Red,Diesel,85293,290,1,Yes
GLS,2023,Global,Silver,Diesel,288464,590,1,No
GLS,2022,Global,Silver,Petrol,318053,467,1,Yes
GLC,2024,Global,White,Petrol,144252,424,1,Yes
CLS,2022,Global,Silver,Petrol,46825,504,1,Yes
GLB,2022,Global,Grey,Petrol,73437,264,1,Yes
GLA,2023,Global,White,Petrol,60390,355,1,Yes
GLB,2022,Global,White,Diesel,72986,214,1,Yes
A-Class,2022,Global,Blue,Diesel,64229,169,1,Yes
GLB,2024,Global,Grey,Diesel,67340,310,1,Yes
GLC,2021,Global,Yellow,Petrol,114906,294,1,Yes
GLB,2023,Global,Black,Petrol,38929,351,1,Yes
CLA,2021,Global,White,Hybrid,45077,321,1,No
A-Class,2025,Global,Black,Electric,82947,195,1,Yes
E-Class,2024,Global,Silver,Petrol,44027,236,1,No
E-Class,2023,Global,White,Petrol,75619,558,1,Yes
AMG E 63,2020,Global,White,Diesel,207824,590,1,Yes
GLC,2023,Global,White,Petrol,107114,442,1,No
GLE,2024,Global,Black,Electric,113353,299,1,No
GLA,2022,Global,White,Diesel,62757,237,1,No
CLA,2022,Global,Silver,Petrol,42363,275,1,Yes
E-Class,2023,Global,Blue,Hybrid,97682,503,1,No
A-Class,2023,Global,Black,Petrol,95252,272,1,No
GLE,2024,Global,White,Electric,101056,389,1,Yes
GLC,2024,Global,Blue,Electric,135288,322,1,Yes
GLC,2022,Global,White,Petrol,97616,330,1,Yes
GLC,2025,Global,Silver,Hybrid,159206,235,1,Yes
E-Class,2025,Global,Silver,Hybrid,80985,550,1,Yes
GLA,2023,Global,Silver,Petrol,64916,373,1,No
CLA,2020,Global,Grey,Petrol,60158,212,1,Yes
A-Class,2023,Global,Blue,Hybrid,84788,315,1,Yes
