Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
CLA,2020,Global,Grey,Petrol,68636,366,1,Yes
A-Class,2021,Global,Red,Petrol,49587,396,1,No
CLA,2021,Global,Grey,Petrol,44051,368,1,Yes
GLE,2022,Global,Silver,Diesel,142631,582,1,Yes
GLE,2020,Global,Brown,Petrol,68053,407,1,Yes
GLC,2020,Global,Black,Diesel,71491,389,1,Yes
GLB,2024,Global,Silver,Petrol,64257,188,1,Yes
GLC,2022,Global,White,Hybrid,127257,373,1,Yes
GLA,2021,Global,Black,Hybrid,77884,196,1,Yes
C-Class,2020,Global,Black,Petrol,66855,392,1,Yes
GLC,2023,Global,Black,Petrol,160355,224,1,No
GLS,2022,Global,White,Petrol,217701,335,1,Yes
C-Class,2024,Global,White,Petrol,97158,332,1,Yes
GLC,2021,Global,Black,Petrol,129716,414,1,No
GLC,2023,Global,Brown,Diesel,67101,324,1,Yes
GLE,2020,Global,Black,Petrol,95606,593,1,Yes
E-Class,2022,Global,Black,Diesel,71173,602,1,Yes
GLC,2023,Global,Silver,Diesel,121831,448,1,Yes
A-Class,2022,Global,Grey,Petrol,87837,370,1,Yes
GLE,2025,Global,White,Hybrid,144721,254,1,Yes
C-Class,2024,Global,Yellow,Electric,90912,214,1,Yes
GLC,2024,Global,Grey,Electric,133747,257,1,Yes
A-Class,2025,Global,White,Petrol,60836,268,1,Yes
E-Class,2023,Global,Yellow,Hybrid,85334,311,1,Yes
CLS,2025,Global,Green,Electric,50677,419,1,Yes
A-Class,2021,Global,White,Petrol,46180,292,1,Yes
AMG A 45,2021,Global,Red,Petrol,283147,413,1,Yes
GLE,2025,Global,Black,Hybrid,121809,293,1,Yes
GLB,2020,Global,White,Petrol,65058,354,1,Yes
GLC,2023,Global,Black,Petrol,83082,238,1,Yes
C-Class,2023,Global,Grey,Electric,70253,351,1,Yes
GLB,2020,Global,Brown,Petrol,56455,359,1,Yes
E-Class,2025,Global,Red,Petrol,63084,333,1,Yes
A-Class,2021,Global,Red,Hybrid,92822,300,1,Yes
CLA,2020,Global,Black,Petrol,55788,335,1,No
GLE,2023,Global,White,Petrol,114680,464,1,Yes
E-Class,2024,Global,Yellow,Petrol,60938,605,1,Yes
GLC,2024,Global,Black,Hybrid,98747,286,1,Yes
A-Class,2024,Global,White,Electric,45886,327,1,Yes
GLA,2024,Global,Yellow,Electric,97555,320,1,No
GLE,2022,Global,Grey,Hybrid,106321,362,1,Yes
GLA,2022,Global,Blue,Diesel,78143,333,1,Yes
C-Class,2023,Global,Black,Diesel,92247,410,1,No
A-Class,2022,Global,Black,Petrol,43924,218,1,Yes
C-Class,2020,Global,White,Diesel,74174,509,1,No
C-Class,2024,Global,Grey,Petrol,64657,272,1,Yes
E-Class,2023,Global,Grey,Hybrid,74279,352,1,Yes
GLA,2023,Global,Red,Electric,47748,261,1,No
GLC,2023,Global,Grey,Hybrid,75783,489,1,No
S-Class,2022,Global,White,Petrol,207751,791,1,Yes
C-Class,2021,Global,Grey,Petrol,81476,463,1,Yes
GLE,2023,Global,White,Petrol,85902,306,1,No
GLS,2023,Global,Silver,Petrol,259357,519,1,Yes
C-Class,2022,Global,White,Diesel,52651,284,1,Yes
GLE,2021,Global,Black,Petrol,150802,253,1,Yes
E-Class,2024,Global,Silver,Petrol,97525,409,1,Yes
GLE,2024,Global,Grey,Hybrid,97890,350,1,Yes
GLA,2025,Global,White,Electric,56277,231,1,Yes
GLE,2020,Global,Grey,Petrol,86308,558,1,Yes
GLB,2025,Global,Grey,Hybrid,80650,292,1,Yes
S-Class,2020,Global,Grey,Petrol,167106,774,1,Yes
GLA,2024,Global,Grey,Diesel,93229,218,1,Yes
S-Class,2025,Global,Black,Hybrid,192802,522,1,Yes
GLS,2021,Global,Red,Petrol,142729,421,1,Yes
C-Class,2025,Global,White,Petrol,96944,240,1,Yes
S-Class,2020,Global,Black,Petrol,155543,762,1,Yes
A-Class,2020,Global,Red,Petrol,83058,380,1,Yes
GLA,2023,Global,Grey,Hybrid,45777,324,1,Yes
C-Class,2023,Global,Blue,Hybrid,96908,493,1,Yes
GLE,2021,Global,Black,Petrol,141409,394,1,Yes
GLS,2024,Global,Grey,Electric,193462,359,1,Yes
E-Class,2023,Global,Black,Petrol,38947,393,1,Yes
A-Class,2025,Global,White,Hybrid,57126,244,1,No
CLS,2025,Global,Black,Hybrid,84786,501,1,Yes
GLC,2022,Global,Black,Hybrid,111755,509,1,Yes
E-Class,2024,Global,White,Hybrid,51745,363,1,Yes
GLA,2023,Global,Blue,Hybrid,93031,346,1,Yes
GLC,2025,Global,Black,Diesel,116407,492,1,Yes
GLE,2025,Global,White,Hybrid,82570,476,1,Yes
GLC,2025,Global,Red,Hybrid,118136,386,1,Yes
GLE,2024,Global,White,Petrol,139863,311,1,Yes
E-Class,2022,Global,Silver,Petrol,89136,533,1,Yes
GLC,2024,Global,White,Petrol,112099,297,1,Yes
GLC,2024,Global,Black,Petrol,121363,247,1,Yes
E-Class,2020,Global,Grey,Petrol,66349,597,1,Yes
GLE,2022,Global,White,Petrol,127079,424,1,No
GLC,2022,Global,White,Petrol,118512,422,1,Yes
GLC,2023,Global,Black,Hybrid,161030,349,1,Yes
GLC,2021,Global,Black,Petrol,109668,400,1,Yes
C-Class,2025,Global,White,Hybrid,60771,297,1,No
GLB,2023,Global,Grey,Hybrid,54640,347,1,Yes
A-Class,2024,Global,Red,Diesel,102481,258,1,Yes
S-Class,2023,Global,Grey,Petrol,359234,312,1,Yes
GLB,2024,Global,Black,Petrol,95740,193,1,No
GLE,2025,Global,Red,Electric,153068,255,1,Yes
C-Class,2024,Global,Black,Petrol,96863,422,1,No
GLC,2023,Global,Silver,Hybrid,162425,436,1,No
C-Class,2022,Global,Red,Diesel,48645,450,1,Yes
GLE,2023,Global,White,Petrol,70557,321,1,Yes
C-Class,2021,Global,Silver,Hybrid,65354,419,1,Yes
A-Class,2022,Global,Black,Petrol,80573,361,1,Yes
GLB,2022,Global,Grey,Petrol,57901,266,1,Yes
A-Class,2022,Global,Orange,Petrol,47779,278,1,Yes
C-Class,2024,Global,White,Diesel,99898,474,1,Yes
A-Class,2025,Global,White,Hybrid,53857,214,1,Yes
S-Class,2023,Global,Black,Petrol,243951,402,1,Yes
C-Class,2020,Global,Black,Diesel,36396,458,1,No
C-Class,2021,Global,Silver,Petrol,67042,293,1,Yes
GLB,2022,Global,Blue,Diesel,41142,368,1,Yes
GLC,2022,Global,White,Petrol,155076,428,1,Yes
GLE,2020,Global,White,Diesel,143092,380,1,Yes
GLC,2023,Global,White,Hybrid,89808,223,1,Yes
GLA,2024,Global,Blue,Hybrid,60848,225,1,Yes
GLA,2024,Global,White,Petrol,54024,216,1,Yes
GLE,2021,Global,White,Diesel,138493,500,1,Yes
GLB,2024,Global,Silver,Diesel,94525,185,1,Yes
E-Class,2022,Global,Silver,Diesel,90563,228,1,Yes
E-Class,2023,Global,Blue,Electric,89211,347,1,Yes
GLE,2023,Global,Blue,Petrol,146788,261,1,Yes
C-Class,2023,Global,White,Hybrid,75975,385,1,Yes
A-Class,2024,Global,White,Hybrid,54872,360,1,Yes
C-Class,2021,Global,Blue,Petrol,56917,373,1,Yes
S-Class,2025,Global,Black,Petrol,145066,793,1,Yes
GLA,2023,Global,White,Petrol,77146,231,1,Yes
A-Class,2024,Global,Brown,Petrol,89037,393,1,Yes
CLS,2022,Global,Brown,Diesel,71830,368,1,Yes
GLA,2024,Global,Black,Petrol,76178,259,1,Yes
C-Class,2022,Global,Blue,Diesel,82838,415,1,No
GLC,2023,Global,Grey,Petrol,157690,264,1,Yes
GLC,2020,Global,Silver,Diesel,128789,504,1,Yes
GLE,2020,Global,White,Petrol,87725,411,1,Yes
GLC,2023,Global,Black,Hybrid,89229,342,1,Yes
GLE,2020,Global,Blue,Petrol,76417,509,1,Yes
A-Class,2023,Global,Blue,Petrol,96266,297,1,Yes
A-Class,2021,Global,Black,Petrol,85508,314,1,Yes
C-Class,2025,Global,White,Hybrid,94008,246,1,Yes
GLC,2021,Global,White,Petrol,96896,283,1,Yes
A-Class,2025,Global,White,Electric,43177,175,1,Yes
GLC,2025,Global,Blue,Hybrid,148765,266,1,Yes
GLC,2022,Global,White,Petrol,147999,428,1,Yes
A-Class,2021,Global,White,Petrol,72650,247,1,Yes
GLC,2025,Global,Brown,Electric,167136,285,1,No
C-Class,2023,Global,Blue,Electric,57776,334,1,No
GLB,2024,Global,Silver,Hybrid,61167,316,1,No
GLB,2024,Global,Orange,Electric,43164,334,1,Yes
C-Class,2024,Global,Grey,Petrol,47597,281,1,Yes
E-Class,2021,Global,Green,Diesel,52820,496,1,Yes
GLE,2022,Global,Grey,Petrol,146934,445,1,Yes
E-Class,2020,Global,White,Petrol,77777,228,1,Yes
C-Class,2022,Global,White,Diesel,83059,309,1,Yes
A-Class,2025,Global,White,Petrol,54846,208,1,Yes
GLB,2021,Global,White,Petrol,77130,406,1,Yes
GLB,2021,Global,Black,Diesel,75743,166,1,Yes
GLA,2025,Global,Blue,Electric,64424,171,1,Yes
GLC,2022,Global,Grey,Petrol,74481,226,1,Yes
CLA,2021,Global,Grey,Petrol,56875,288,1,Yes
GLB,2021,Global,Black,Petrol,69603,240,1,Yes
GLC,2022,Global,Red,Hybrid,106286,477,1,Yes
E-Class,2023,Global,White,Diesel,58874,238,1,Yes
GLB,2022,Global,White,Diesel,50437,409,1,Yes
GLC,2023,Global,Grey,Electric,126244,460,1,Yes
GLC,2021,Global,White,Petrol,138498,357,1,Yes
GLE,2021,Global,Black,Petrol,114887,399,1,Yes
GLS,2021,Global,Black,Diesel,302899,550,1,Yes
A-Class,2024,Global,Grey,Petrol,92272,413,1,No
E-Class,2021,Global,Black,Petrol,64659,427,1,Yes
GLE,2022,Global,Silver,Petrol,143828,581,1,Yes
CLA,2021,Global,Grey,Petrol,47598,414,1,Yes
GLE,2021,Global,Black,Petrol,63408,415,1,Yes
GLE,2022,Global,Grey,Diesel,119531,481,1,Yes
GLC,2020,Global,Blue,Petrol,63504,298,1,Yes
GLB,2024,Global,Black,Electric,94749,332,1,No
C-Class,2023,Global,Red,Electric,61523,216,1,Yes
E-Class,2021,Global,Grey,Petrol,61671,371,1,Yes
GLA,2022,Global,Silver,Hybrid,92556,373,1,Yes
E-Class,2023,Global,Black,Petrol,70589,231,1,Yes
GLC,2025,Global,Black,Electric,102974,478,1,Yes
C-Class,2025,Global,Silver,Hybrid,56367,320,1,Yes
AMG GT,2022,Global,Green,Hybrid,159336,477,1,Yes
GLC,2021,Global,White,Electric,108399,340,1,Yes
GLC,2025,Global,Grey,Diesel,118038,306,1,Yes
E-Class,2023,Global,Black,Petrol,90985,352,1,No
CLS,2022,Global,Blue,Petrol,70840,412,1,Yes
GLE,2022,Global,Blue,Petrol,122587,380,1,Yes
CLA,2022,Global,Black,Diesel,65036,416,1,Yes
GLE,2022,Global,Black,Diesel,73056,394,1,Yes
GLA,2025,Global,Blue,Diesel,94769,386,1,Yes
GLB,2024,Global,Blue,Petrol,100184,378,1,Yes
GLA,2022,Global,White,Petrol,37687,231,1,Yes
GLE,2023,Global,Silver,Diesel,112315,253,1,Yes
CLA,2025,Global,White,Hybrid,86824,267,1,Yes
GLC,2023,Global,Silver,Hybrid,153173,335,1,Yes
GLC,2024,Global,Blue,Petrol,164352,219,1,Yes
S-Class,2022,Global,Brown,Diesel,271543,457,1,Yes
A-Class,2020,Global,Black,Petrol,41424,322,1,Yes
C-Class,2021,Global,Black,Diesel,71885,294,1,Yes
AMG E 63,2025,Global,Black,Petrol,285537,595,1,Yes
GLS,2021,Global,Black,Diesel,148984,370,1,Yes
CLA,2023,Global,Black,Diesel,44485,278,1,Yes
GLC,2023,Global,Black,Petrol,128986,335,1,Yes
GLS,2024,Global,Grey,Petrol,384355,590,1,Yes
GLA,2023,Global,White,Diesel,67737,310,1,Yes
C-Class,2022,Global,Red,Diesel,82705,397,1,Yes
GLC,2023,Global,Black,Petrol,119029,486,1,Yes
GLC,2021,Global,Grey,Diesel,147493,309,1,Yes
C-Class,2025,Global,White,Diesel,96651,432,1,Yes
GLC,2021,Global,White,Diesel,119804,323,1,Yes
E-Class,2024,Global,White,Hybrid,97646,265,1,Yes
A-Class,2025,Global,Black,Electric,48753,223,1,Yes
C-Class,2021,Global,Silver,Diesel,38062,343,1,Yes
GLB,2024,Global,Silver,Petrol,77128,380,1,No
E-Class,2021,Global,Silver,Petrol,81312,265,1,Yes
A-Class,2021,Global,White,Petrol,89116,416,1,Yes
GLE,2022,Global,Blue,Petrol,118711,449,1,Yes
CLS,2024,Global,Silver,Hybrid,82750,452,1,Yes
GLE,2021,Global,Black,Petrol,132849,375,1,Yes
GLA,2024,Global,Grey,Petrol,83532,218,1,Yes
CLA,2024,Global,Black,Diesel,83321,335,1,Yes
GLE,2022,Global,White,Petrol,125685,270,1,Yes
GLC,2022,Global,Blue,Diesel,125041,406,1,Yes
GLC,2024,Global,White,Petrol,122381,446,1,Yes
E-Class,2022,Global,White,Petrol,72310,585,1,No
GLC,2022,Global,Grey,Petrol,136402,437,1,Yes
C-Class,2023,Global,Black,Diesel,62779,365,1,Yes
E-Class,2024,Global,Grey,Electric,89348,221,1,Yes
C-Class,2022,Global,Silver,Petrol,85750,253,1,Yes
GLA,2021,Global,Black,Electric,52464,168,1,Yes
A-Class,2021,Global,Silver,Diesel,86386,355,1,Yes
C-Class,2023,Global,Blue,Petrol,51203,437,1,Yes
GLS,2023,Global,White,Hybrid,384608,424,1,No
GLB,2021,Global,Green,Petrol,59372,364,1,Yes
GLE,2022,Global,Yellow,Diesel,109829,410,1,Yes
A-Class,2024,Global,Silver,Electric,87243,416,1,Yes
C-Class,2020,Global,Grey,Petrol,75574,261,1,Yes
E-Class,2025,Global,Yellow,Hybrid,44685,383,1,Yes
GLB,2022,Global,Blue,Petrol,42689,266,1,Yes
GLB,2024,Global,White,Hybrid,57923,372,1,Yes
E-Class,2025,Global,Yellow,Petrol,63313,453,1,Yes
E-Class,2021,Global,White,Petrol,36734,333,1,Yes
GLA,2021,Global,Black,Petrol,87210,405,1,Yes
GLE,2024,Global,Silver,Petrol,108401,600,1,Yes
E-Class,2025,Global,Green,Petrol,46063,321,1,Yes
GLE,2021,Global,Silver,Petrol,103832,439,1,Yes
GLE,2025,Global,Red,Electric,155812,509,1,Yes
CLA,2025,Global,Black,Diesel,43039,369,1,Yes
GLE,2023,Global,Black,Diesel,138083,544,1,No
GLC,2021,Global,Silver,Petrol,92204,441,1,Yes
GLA,2023,Global,White,Petrol,56336,244,1,Yes
GLC,2022,Global,Green,Petrol,132578,452,1,Yes
C-Class,2024,Global,Black,Petrol,46595,332,1,Yes
GLA,2021,Global,Red,Petrol,58037,194,1,Yes
C-Class,2020,Global,Black,Diesel,55213,283,1,Yes
AMG C 63,2024,Global,Silver,Petrol,177914,493,1,Yes
A-Class,2020,Global,Grey,Petrol,59078,355,1,Yes
GLA,2021,Global,White,Diesel,70234,413,1,Yes
GLE,2024,Global,Black,Hybrid,111298,257,1,Yes
S-Class,2023,Global,Black,Petrol,318852,537,1,Yes
GLB,2021,Global,Green,Petrol,41246,385,1,Yes
E-Class,2021,Global,Red,Diesel,48851,358,1,Yes
GLE,2023,Global,White,Petrol,143175,427,1,Yes
GLC,2021,Global,Silver,Petrol,77111,314,1,Yes
GLB,2025,Global,Silver,Hybrid,53061,274,1,Yes
GLC,2025,Global,Silver,Hybrid,130239,441,1,Yes
GLE,2022,Global,Black,Petrol,81509,305,1,No
A-Class,2023,Global,Yellow,Diesel,46258,289,1,Yes
A-Class,2021,Global,Grey,Petrol,64091,214,1,Yes
GLE,2025,Global,Grey,Petrol,122184,520,1,Yes
GLA,2024,Global,Grey,Petrol,87426,190,1,Yes
GLE,2023,Global,White,Hybrid,146179,593,1,Yes
E-Class,2024,Global,Black,Petrol,47082,462,1,Yes
E-Class,2020,Global,Grey,Petrol,61977,404,1,Yes
GLA,2024,Global,Black,Petrol,70265,331,1,Yes
C-Class,2024,Global,Silver,Petrol,50403,247,1,Yes
GLC,2021,Global,White,Petrol,139899,372,1,Yes
AMG A 45,2020,Global,Silver,Petrol,281999,417,1,Yes
A-Class,2025,Global,Black,Electric,102723,263,1,Yes
C-Class,2020,Global,Black,Diesel,61859,318,1,No
A-Class,2022,Global,Silver,Petrol,92659,419,1,Yes
AMG GT,2021,Global,White,Petrol,208031,596,1,Yes
GLE,2025,Global,Grey,Petrol,70997,450,1,Yes
C-Class,2024,Global,White,Petrol,78352,429,1,Yes
CLS,2020,Global,Black,Petrol,37828,414,1,No
CLA,2024,Global,White,Petrol,51775,334,1,Yes
C-Class,2024,Global,Black,Hybrid,88697,274,1,Yes
CLA,2021,Global,Grey,Diesel,64392,307,1,No
E-Class,2022,Global,Black,Petrol,76586,200,1,Yes
GLB,2025,Global,White,Hybrid,99041,402,1,Yes
GLB,2021,Global,Black,Diesel,38183,341,1,Yes
CLA,2020,Global,Green,Petrol,50872,365,1,Yes
GLC,2023,Global,Green,Petrol,96872,319,1,Yes
E-Class,2025,Global,White,Electric,71632,538,1,No
GLA,2024,Global,White,Electric,71204,218,1,Yes
GLE,2024,Global,Blue,Petrol,125467,552,1,Yes
GLE,2025,Global,Grey,Hybrid,140400,442,1,Yes
A-Class,2024,Global,Silver,Petrol,76457,288,1,No
CLA,2022,Global,Yellow,Petrol,39962,389,1,Yes
GLC,2021,Global,Yellow,Petrol,82336,386,1,Yes
GLA,2022,Global,White,Petrol,89821,242,1,Yes
GLE,2025,Global,Grey,Hybrid,135166,516,1,Yes
CLS,2021,Global,Silver,Diesel,90283,411,1,No
GLC,2022,Global,Red,Petrol,69159,326,1,No
GLE,2021,Global,Black,Petrol,80486,276,1,No
GLC,2023,Global,Grey,Petrol,145979,337,1,Yes
GLC,2025,Global,Grey,Hybrid,150699,270,1,Yes
GLE,2023,Global,Blue,Petrol,107981,578,1,Yes
GLA,2022,Global,White,Hybrid,42855,327,1,Yes
GLA,2021,Global,Grey,Petrol,62252,209,1,Yes
E-Class,2022,Global,Grey,Petrol,65247,520,1,Yes
E-Class,2025,Global,White,Hybrid,83687,589,1,No
E-Class,2024,Global,Silver,Electric,40311,480,1,Yes
GLC,2024,Global,Silver,Hybrid,165621,421,1,Yes
GLC,2023,Global,White,Petrol,131634,456,1,Yes
CLA,2024,Global,White,Petrol,75383,220,1,Yes
C-Class,2022,Global,White,Petrol,81688,375,1,Yes
A-Class,2022,Global,Black,Hybrid,70294,338,1,Yes
C-Class,2023,Global,White,Hybrid,84015,204,1,Yes
GLS,2021,Global,Blue,Petrol,329961,460,1,Yes
C-Class,2020,Global,Black,Diesel,38801,413,1,Yes
E-Class,2025,Global,Red,Hybrid,75453,358,1,Yes
GLA,2022,Global,White,Electric,62662,250,1,No
GLA,2023,Global,Black,Electric,53188,298,1,Yes
GLE,2023,Global,Black,Diesel,146134,367,1,Yes
C-Class,2020,Global,White,Petrol,69998,306,1,Yes
GLC,2022,Global,Grey,Petrol,81470,290,1,Yes
GLB,2023,Global,White,Petrol,85989,344,1,Yes
A-Class,2024,Global,Grey,Electric,74212,403,1,Yes
C-Class,2024,Global,White,Petrol,60047,328,1,Yes
C-Class,2021,Global,Silver,Diesel,59560,283,1,Yes
GLE,2021,Global,Silver,Petrol,105789,374,1,Yes
GLE,2022,Global,Blue,Petrol,150049,500,1,Yes
GLC,2022,Global,White,Diesel,121370,247,1,Yes
C-Class,2023,Global,Red,Petrol,95396,468,1,Yes
C-Class,2022,Global,Grey,Petrol,71346,293,1,Yes
GLE,2024,Global,Silver,Electric,108985,258,1,Yes
GLE,2020,Global,Grey,Petrol,128594,537,1,Yes
GLS,2021,Global,Black,Diesel,249027,387,1,Yes
GLB,2025,Global,Black,Hybrid,57906,220,1,Yes
GLC,2021,Global,Silver,Hybrid,97694,385,1,Yes
E-Class,2024,Global,Black,Hybrid,96786,375,1,Yes
E-Class,2023,Global,Yellow,Petrol,57040,438,1,Yes
A-Class,2023,Global,Blue,Diesel,81176,325,1,Yes
GLE,2022,Global,Black,Diesel,118424,334,1,Yes
GLE,2021,Global,Silver,Diesel,69790,365,1,No
GLC,2024,Global,Red,Petrol,168921,302,1,Yes
C-Class,2023,Global,White,Hybrid,47945,217,1,Yes
A-Class,2020,Global,Black,Petrol,75280,275,1,No
A-Class,2024,Global,White,Electric,101651,346,1,No
E-Class,2020,Global,Green,Diesel,45987,540,1,No
GLC,2022,Global,Grey,Petrol,124331,476,1,No
A-Class,2025,Global,White,Electric,41523,173,1,Yes
GLC,2020,Global,Yellow,Diesel,132991,214,1,Yes
GLA,2023,Global,Silver,Petrol,94201,212,1,Yes
GLC,2024,Global,White,Petrol,107837,222,1,Yes
GLB,2023,Global,White,Petrol,49407,357,1,Yes
GLC,2025,Global,Green,Hybrid,158951,365,1,Yes
GLA,2023,Global,White,Hybrid,96729,378,1,No
E-Class,2020,Global,Black,Petrol,47197,584,1,Yes
GLC,2021,Global,White,Diesel,77309,247,1,Yes
GLB,2025,Global,Black,Hybrid,97989,270,1,Yes
E-Class,2023,Global,Black,Hybrid,94112,479,1,Yes
GLC,2023,Global,Grey,Diesel,76218,283,1,No
C-Class,2024,Global,Black,Hybrid,76144,466,1,Yes
A-Class,2022,Global,White,Petrol,56398,381,1,Yes
GLS,2022,Global,Black,Diesel,310271,370,1,Yes
GLA,2023,Global,Grey,Petrol,64392,256,1,Yes
A-Class,2020,Global,White,Diesel,51875,304,1,Yes
GLE,2024,Global,Orange,Hybrid,153412,563,1,Yes
GLA,2022,Global,Black,Electric,86110,391,1,Yes
GLC,2020,Global,Black,Petrol,123067,411,1,Yes
CLA,2022,Global,Blue,Diesel,52759,332,1,Yes
GLE,2025,Global,Black,Hybrid,82496,542,1,Yes
E-Class,2023,Global,Grey,Hybrid,43186,362,1,Yes
GLB,2023,Global,Blue,Petrol,72392,214,1,Yes
GLS,2021,Global,White,Petrol,131805,549,1,Yes
GLA,2020,Global,White,Petrol,57404,167,1,Yes
C-Class,2021,Global,Black,Electric,77354,510,1,Yes
GLB,2022,Global,Silver,Hybrid,54049,211,1,Yes
GLC,2021,Global,Black,Petrol,97461,293,1,Yes
GLC,2024,Global,Black,Hybrid,109152,484,1,Yes
GLE,2024,Global,White,Petrol,132945,500,1,Yes
GLB,2024,Global,Blue,Electric,89148,205,1,Yes
GLC,2020,Global,Silver,Petrol,127557,308,1,No
GLB,2020,Global,Grey,Petrol,39162,193,1,Yes
E-Class,2024,Global,Silver,Hybrid,41998,468,1,No
GLA,2022,Global,White,Petrol,89340,285,1,Yes
GLE,2021,Global,Red,Petrol,136660,323,1,Yes
GLC,2021,Global,Red,Petrol,104725,482,1,Yes
AMG C 63,2025,Global,Orange,Hybrid,263207,485,1,Yes
CLA,2020,Global,Grey,Petrol,67577,294,1,Yes
GLS,2023,Global,Black,Hybrid,216619,402,1,Yes
S-Class,2023,Global,Black,Hybrid,231868,433,1,Yes
GLA,2025,Global,Silver,Petrol,64183,388,1,Yes
GLE,2022,Global,Silver,Diesel,120780,347,1,Yes
GLC,2021,Global,Black,Petrol,129378,372,1,Yes
A-Class,2025,Global,Silver,Electric,52405,217,1,Yes
C-Class,2020,Global,Grey,Petrol,38393,424,1,Yes
GLA,2022,Global,Black,Petrol,70641,188,1,No
AMG A 45,2021,Global,Grey,Petrol,134530,413,1,No
GLB,2023,Global,White,Hybrid,76694,391,1,Yes
GLC,2020,Global,Black,Diesel,71886,456,1,Yes
GLA,2021,Global,White,Petrol,87650,161,1,Yes
CLA,2023,Global,Blue,Hybrid,64779,256,1,Yes
S-Class,2020,Global,White,Petrol,199245,365,1,Yes
GLC,2023,Global,Black,Hybrid,68719,494,1,Yes
C-Class,2024,Global,White,Electric,43968,269,1,Yes
GLC,2022,Global,Black,Diesel,88854,409,1,Yes
E-Class,2024,Global,Red,Petrol,59501,310,1,Yes
GLC,2025,Global,Red,Hybrid,166392,421,1,Yes
GLE,2021,Global,Yellow,Petrol,86921,436,1,Yes
S-Class,2023,Global,Black,Petrol,275572,529,1,Yes
CLA,2021,Global,Green,Petrol,92861,300,1,Yes
GLC,2023,Global,Grey,Hybrid,84899,209,1,Yes
A-Class,2022,Global,Silver,Petrol,58945,369,1,Yes
G-Class,2024,Global,White,Electric,178122,561,1,Yes
E-Class,2020,Global,White,Petrol,55682,393,1,Yes
GLS,2020,Global,Silver,Diesel,229376,493,1,Yes
A-Class,2020,Global,Red,Petrol,36979,407,1,Yes
GLC,2025,Global,Silver,Electric,100676,461,1,Yes
E-Class,2020,Global,Black,Diesel,63564,544,1,Yes
GLA,2021,Global,Silver,Hybrid,65408,363,1,Yes
C-Class,2022,Global,Black,Petrol,55091,416,1,Yes
GLC,2025,Global,White,Electric,145702,491,1,Yes
AMG GT,2023,Global,White,Petrol,192020,783,1,Yes
GLE,2022,Global,Silver,Petrol,151567,276,1,Yes
GLC,2020,Global,Black,Petrol,141540,400,1,Yes
G-Class,2025,Global,Silver,Petrol,346883,439,1,Yes
GLC,2022,Global,Grey,Hybrid,138581,402,1,Yes
A-Class,2021,Global,Red,Petrol,68404,318,1,Yes
E-Class,2024,Global,Grey,Electric,90894,387,1,No
GLA,2022,Global,White,Petrol,48132,176,1,No
GLC,2022,Global,Black,Hybrid,66568,368,1,Yes
E-Class,2022,Global,Black,Petrol,84106,380,1,Yes
GLA,2023,Global,White,Petrol,93713,397,1,Yes
C-Class,2020,Global,White,Petrol,80338,312,1,Yes
C-Class,2023,Global,Blue,Electric,77011,324,1,Yes
GLA,2020,Global,Yellow,Petrol,84078,325,1,Yes
E-Class,2021,Global,White,Diesel,83621,225,1,Yes
CLA,2024,Global,Black,Diesel,97808,311,1,No
E-Class,2023,Global,White,Diesel,87090,599,1,Yes
C-Class,2025,Global,Black,Electric,72173,389,1,Yes
GLC,2022,Global,Yellow,Petrol,84906,247,1,Yes
E-Class,2020,Global,Black,Diesel,54495,517,1,Yes
GLC,2024,Global,Green,Electric,88343,368,1,Yes
GLA,2022,Global,Brown,Diesel,92796,266,1,Yes
GLC,2022,Global,Black,Petrol,117078,466,1,Yes
AMG E 63,2024,Global,Silver,Petrol,382325,611,1,Yes
A-Class,2023,Global,Silver,Petrol,91956,305,1,Yes
GLA,2023,Global,White,Hybrid,51022,324,1,Yes
G-Class,2024,Global,Grey,Hybrid,167550,579,1,Yes
GLB,2023,Global,White,Electric,58213,313,1,Yes
C-Class,2021,Global,Silver,Petrol,86872,509,1,Yes
GLC,2023,Global,Silver,Hybrid,128601,436,1,Yes
GLE,2023,Global,Silver,Electric,105710,411,1,No
GLC,2024,Global,Black,Electric,70155,275,1,No
GLB,2024,Global,White,Hybrid,45989,343,1,Yes
A-Class,2022,Global,Silver,Diesel,77317,348,1,Yes
C-Class,2023,Global,White,Petrol,49659,242,1,Yes
GLA,2024,Global,Silver,Petrol,93216,210,1,Yes
AMG A 45,2021,Global,Black,Petrol,330779,399,1,Yes
A-Class,2020,Global,Grey,Petrol,51690,401,1,Yes
GLC,2025,Global,Black,Electric,78632,452,1,Yes
E-Class,2022,Global,White,Diesel,81003,379,1,Yes
GLC,2021,Global,Silver,Petrol,122904,342,1,No
A-Class,2024,Global,Black,Hybrid,76001,194,1,Yes
C-Class,2020,Global,Red,Petrol,48229,255,1,Yes
GLE,2022,Global,Red,Petrol,154559,465,1,Yes
GLE,2024,Global,White,Petrol,170379,333,1,Yes
A-Class,2020,Global,Black,Diesel,84416,165,1,Yes
CLA,2024,Global,White,Electric,48534,210,1,Yes
CLS,2022,Global,Grey,Hybrid,81251,404,1,Yes
CLA,2022,Global,Black,Petrol,49123,341,1,Yes
GLE,2022,Global,Black,Petrol,64294,602,1,Yes
GLC,2023,Global,Blue,Petrol,128892,432,1,Yes
